15:02:20.613471,-6.25,-0.06,-0.06,-0.18,0.10,-0.01,1.25,-0.06,-0.06,-0.01,-1.02,-0.01,-2.19,0.38,0.25,0.00,0.13,-0.01,-1.50,0.25,0.69,0.24,0.06,-1.29,-2.44,-1.50,0.00,-0.16,-0.10,0.16,-1.31,-0.25,0.75,-0.13,-0.01,0.10
15:02:20.864849,9.56,4.38,2.94,-0.22,0.13,-1.29,-12.31,-0.06,-0.06,-0.42,326.79,-0.01,0.19,-0.06,-0.06,0.06,0.02,-1.29,2042.69,-0.06,-0.06,0.12,0.11,-1.29,-0.19,-1.94,-0.06,-0.17,-0.01,0.10,-1.81,0.38,1.25,-0.16,-0.21,0.07
15:02:21.121746,-1.88,-3.00,2042.50,-0.09,0.28,-1.29,-0.06,4.06,1.81,0.14,-1.29,-0.01,2042.81,-0.06,-0.06,0.00,0.07,-1.29,-1.00,-0.19,-0.69,0.11,-1.29,-0.01,-0.31,0.25,0.44,-0.15,-0.07,0.10,-2.13,0.13,1.81,-0.19,-0.09,0.10
15:02:21.372742,-11.94,2034.94,-0.06,-0.12,0.13,-0.01,0.44,2.31,-8.06,0.04,-1.29,-0.01,0.25,2.13,-0.06,0.00,0.13,-1.29,-3.25,0.56,0.13,0.10,0.16,-0.01,-0.81,0.13,0.31,-0.19,-0.07,0.08,-1.06,0.31,0.81,-0.14,-0.03,0.11
15:02:21.623073,0.38,-0.06,-0.06,-0.13,-0.02,0.09,-4.31,-0.06,-0.06,0.14,-0.01,-0.01,0.00,0.38,0.06,-0.03,0.09,-0.01,1.44,0.25,0.00,0.14,-0.01,-0.01,-0.50,0.06,-8.06,-0.23,0.02,0.13,-1.25,-0.13,-0.44,-0.17,-0.07,0.08
15:02:21.874378,1.00,-8.06,-0.06,-0.11,0.14,-0.01,44.06,2032.63,-0.06,0.00,0.20,-0.01,0.81,-0.06,-0.06,0.04,0.17,-1.29,5.94,-8.06,-0.06,0.04,0.25,-1.29,-0.88,-0.31,-0.38,-0.14,-0.13,0.11,6.56,1.56,-8.06,-0.07,0.14,0.01
15:02:22.125792,7.19,-8.06,-0.06,-0.18,0.46,-0.01,-15.06,-0.06,-0.06,0.22,-1.34,0.96,3.81,0.69,-8.06,-0.02,0.12,-0.01,-9.38,-1.25,-0.75,0.07,-0.01,-0.01,0.50,-0.06,-0.06,-0.16,-0.02,0.03,-3.13,-2.19,2.13,-0.07,-0.19,-0.01
15:02:22.362143,-1.75,2034.00,-0.06,-0.35,0.45,-1.29,2041.56,-0.06,-0.06,0.07,-1.29,-0.01,3.13,0.19,0.94,0.02,0.23,-1.29,-3.94,-0.25,-0.13,0.08,-0.01,-0.01,-0.50,-0.25,-0.25,-0.14,0.02,0.10,-3.31,1.00,0.63,-0.06,-0.12,0.02
15:02:22.625500,-0.50,-1.00,-0.56,-0.06,-0.08,-0.17,37.63,2033.94,-0.06,0.06,0.68,-0.01,-1.06,0.75,0.13,0.04,0.03,-1.29,12.63,2.06,1.19,-0.19,-0.07,-0.22,1.94,-8.06,-0.06,-0.18,0.02,0.00,6.31,1.31,-0.06,-0.04,0.00,-1.29
15:02:22.860991,0.81,-0.06,-0.06,-0.12,0.13,-1.29,2041.56,-0.06,-0.06,-0.16,325.43,-0.01,4.94,-0.06,-0.06,0.06,0.32,0.01,-5.38,-0.06,-0.06,0.18,0.13,-1.29,1.81,0.75,-0.06,-0.20,0.11,0.04,-1.00,-1.38,2.63,0.02,-1.29,-0.01
15:02:23.113887,-1.88,2042.31,-0.06,-0.08,0.01,-0.01,30.63,-13.44,-0.06,0.00,0.67,-0.01,-2.88,1.56,-0.06,0.06,0.24,-1.29,10.06,-0.06,-0.06,-0.18,0.11,-0.01,-0.50,0.50,1.25,-0.07,-0.09,0.14,3.69,3.06,-8.06,-0.05,0.13,-0.01
15:02:23.365573,-8.69,-8.88,-3.56,-0.16,0.39,-1.29,-33.25,31.94,-0.06,0.12,-1.59,-0.47,2042.75,-0.06,-0.06,0.17,0.03,-1.29,2043.13,-0.06,-0.06,0.12,-1.29,-0.01,-1.00,0.50,0.19,-0.19,-0.07,0.20,2042.00,-0.06,-0.06,-0.20,-0.33,0.27
15:02:23.620690,-4.38,-0.06,-0.06,-0.05,0.03,-1.29,-7.25,-0.06,-0.06,0.09,-0.01,-0.01,0.63,0.00,0.13,0.04,0.07,-0.01,-2.13,0.38,0.19,0.17,-1.29,-0.01,-0.44,-1.25,-0.13,-0.19,-0.16,0.15,-2.00,-1.00,1.75,-0.11,-0.16,0.13
15:02:23.865115,2.50,-0.06,-0.06,-0.17,-0.09,0.11,5.19,0.38,5.81,0.12,-0.01,-0.01,2.13,-0.06,-0.06,0.00,0.19,-1.29,5.69,-8.06,-0.06,0.15,-1.29,-0.01,-0.63,-0.56,-0.56,-0.12,-0.06,0.11,1.25,-8.06,-0.06,-0.04,-0.15,0.08
15:02:24.116285,12.38,1.88,3.63,-0.20,-0.17,-0.40,-2.69,1.50,0.25,0.00,-1.29,-0.01,-0.75,0.44,0.88,-0.04,0.00,-0.01,-0.25,0.00,0.13,0.06,-0.01,-0.01,-0.19,-1.06,0.19,-0.18,-0.05,0.15,-0.38,-0.38,0.00,-0.06,-0.12,0.03
15:02:24.362678,2042.00,-0.06,-0.06,-0.13,-0.12,0.00,1.31,0.19,0.50,-0.02,-0.21,-0.23,0.00,-8.06,-0.06,0.00,0.03,-1.29,2.81,0.00,0.81,0.03,0.01,-0.01,-0.88,-0.31,-0.06,-0.22,-0.04,0.09,-0.56,0.25,-8.06,-0.09,-0.11,0.14
15:02:24.613190,-3.94,0.25,1.00,-0.12,0.08,-1.29,-0.56,0.44,-8.06,-0.01,-0.17,-0.23,-1.06,0.00,-8.06,-0.08,0.06,-1.29,-1.25,-0.19,-0.13,0.09,-1.29,-0.01,-0.81,-0.31,0.13,-0.19,0.01,0.08,0.63,0.06,0.06,-0.05,-0.03,0.03
15:02:24.853604,0.56,-0.06,-0.06,-0.12,0.09,-0.01,2.50,-0.06,-0.06,-0.22,-0.32,-0.13,1.25,0.13,-0.06,-0.01,0.10,-0.01,-0.94,0.69,-8.06,0.01,0.13,0.02,-0.75,-0.25,0.06,-0.16,-0.01,0.10,0.00,0.00,0.13,-0.09,0.00,0.09
15:02:25.104839,-7.25,-0.06,-0.06,-0.06,0.04,-0.01,18.94,-11.56,2041.81,-0.31,0.28,0.10,1.75,0.06,-0.06,0.04,0.12,-1.29,11.31,0.94,-8.06,-0.08,-0.06,0.00,0.31,-8.06,-0.06,-0.18,0.00,0.07,2.19,0.25,-8.06,-0.16,-0.06,-0.02
15:02:25.356878,9.19,0.69,-0.06,-0.20,0.06,-0.01,30.56,-0.06,-0.06,0.18,-0.01,-0.01,-1.75,1.06,0.25,0.00,0.07,-1.29,-3.50,-3.56,-2.25,0.12,-1.29,-0.01,0.19,-8.06,-0.06,-0.16,-0.04,0.12,2.19,1.56,-8.06,-0.06,-0.12,0.04
15:02:25.607822,4.69,-0.06,-0.06,-0.04,-0.33,-0.03,2035.94,-0.06,-0.06,-0.10,0.33,0.09,-2.06,-1.19,0.63,0.08,0.02,-1.29,11.00,4.56,-8.06,-0.01,-0.47,0.07,-1.56,0.25,-8.06,-0.16,-0.06,0.14,2.38,-0.06,-0.06,0.00,-1.29,-0.01
15:02:25.852836,-11.25,-6.00,-0.06,-0.12,0.00,-0.01,-1.06,2.19,-8.06,-0.08,-0.13,-0.09,1.25,0.63,0.06,0.00,0.05,-0.01,-3.31,-0.50,-1.19,0.06,-1.29,-0.01,-0.13,-0.06,0.06,-0.18,-0.10,0.13,-3.38,-0.63,1.06,-0.05,-0.27,0.05
15:02:26.103336,2041.94,-0.06,-0.06,-0.25,-0.34,-0.08,-2.75,0.56,0.56,0.06,-1.29,-0.01,-3.19,-0.44,0.50,-0.02,0.00,-1.29,1.13,0.50,0.88,0.10,-1.29,-0.01,-0.31,-1.25,0.31,-0.20,-0.06,0.14,-2.44,-0.19,0.25,-0.11,-0.19,0.08
15:02:26.358324,2042.06,-0.06,-0.06,-0.05,-0.01,-0.05,-1.75,-0.31,-2.38,0.01,-0.01,-0.01,-0.75,-0.13,-0.25,-0.04,0.03,-1.29,1.63,0.00,1.19,0.02,0.08,-0.01,-0.25,-0.19,0.06,-0.19,-0.05,0.09,1.13,0.31,-0.06,-0.12,0.03,0.09
15:02:26.609801,0.75,-0.06,-0.06,-0.07,0.08,-0.01,-10.81,5.25,-0.06,-0.04,-0.12,-0.10,-0.19,0.06,0.13,0.02,0.11,-1.29,2.88,1.81,-8.06,0.01,-0.01,-0.01,-0.13,-0.19,0.06,-0.19,-0.05,0.11,-1.06,-2.44,1.69,-0.12,-0.16,0.01
15:02:26.861670,14.00,2.19,2.88,-0.06,0.01,-0.01,74.38,5.13,81.31,-0.44,1.09,-0.01,0.81,0.94,0.25,-0.07,0.09,-0.01,12.00,-8.06,-0.06,0.21,0.45,-0.01,-0.13,-0.94,0.06,-0.23,0.00,0.13,11.19,1.88,-8.06,-0.03,0.02,0.07
15:02:27.111978,-2.81,-0.38,-0.06,-0.07,0.07,-0.01,2034.13,-0.06,-0.06,-0.04,0.06,-0.01,0.06,0.19,0.50,0.02,0.09,-1.29,1.31,-8.06,-0.06,0.14,-1.29,-0.01,-1.13,-0.19,-0.38,-0.14,-0.05,0.14,2.75,-8.06,-0.06,-0.06,0.23,0.07
15:02:27.355140,3.06,-0.06,-0.06,-0.18,-0.24,-0.14,6.88,0.25,7.13,0.00,-0.01,-0.01,-1.94,2.13,-8.06,-0.13,-0.06,-0.33,-1.56,-1.56,0.00,0.02,0.06,-1.29,0.88,-0.06,-0.06,-0.19,0.00,0.10,-1.00,-0.19,0.13,-0.07,-0.10,0.10
15:02:27.605707,-6.44,-0.06,-0.06,-0.09,-0.01,-0.25,2.06,0.06,-0.06,0.01,0.08,-1.29,1.31,0.06,-8.06,0.09,0.06,-0.01,2.63,0.19,-0.06,0.04,-1.29,-0.01,0.75,0.13,0.19,-0.13,-0.08,0.02,-0.81,-0.31,0.50,-0.06,-0.25,0.07
15:02:27.856573,1.06,2.88,4.19,-0.81,-0.01,-0.01,4.06,1.06,5.50,0.22,-0.01,-0.01,-3.69,1.19,-8.06,-0.04,0.10,-0.01,1.69,0.00,0.25,0.13,-1.29,-0.01,0.75,0.00,0.06,-0.15,0.00,0.11,-0.13,-0.06,-0.38,-0.08,-0.09,0.04
15:02:28.107040,-5.13,-0.06,-0.06,-0.09,0.00,0.03,1.13,-0.06,-0.06,0.04,-0.01,-0.01,-1.25,-0.56,0.88,0.00,0.13,-1.29,1.94,0.31,-8.06,0.04,0.01,-0.01,-1.38,0.13,0.19,-0.19,0.04,0.11,-0.50,0.31,0.06,-0.07,-0.16,0.12
15:02:28.357309,0.00,1.94,0.13,0.04,0.31,0.14,-0.69,-0.94,0.06,-0.02,-0.08,-0.28,-2.13,0.63,-8.06,0.04,0.11,-1.29,1.50,1.75,0.19,-0.04,0.11,0.02,0.56,0.44,-0.06,-0.17,0.04,0.06,-0.13,0.00,-8.06,-0.16,-0.14,0.07
15:02:28.610428,-0.44,2.06,0.13,-0.18,0.12,-0.01,-11.63,-1.88,-7.63,0.04,0.25,-0.01,-0.38,-0.31,0.94,0.00,0.10,-1.29,-0.88,0.56,-8.06,0.02,-0.01,-0.01,-1.00,0.06,0.00,-0.16,-0.02,0.08,-0.06,-0.19,0.38,-0.07,-0.09,0.02
15:02:28.852239,0.25,-8.06,-0.06,-0.03,0.09,-0.01,-3.19,1.63,1.19,0.04,-0.01,-0.01,-0.25,-0.19,0.44,0.01,0.06,-1.29,-1.06,0.25,0.38,0.02,-0.01,-0.01,0.75,0.13,0.25,-0.20,0.01,0.11,1.38,0.81,-0.06,-0.08,0.01,0.07
15:02:29.103729,1.00,0.81,-0.06,-0.09,0.08,-1.29,2.13,5.38,-11.88,-0.08,0.76,-0.01,-1.00,0.25,0.06,0.06,-1.29,-0.01,20.63,-8.06,-0.06,-0.07,0.20,-1.29,0.06,-0.06,-0.06,-0.21,-0.04,0.12,13.81,-8.06,-0.06,0.03,0.18,-1.29
15:02:29.353974,-35.75,-2.13,10.69,0.32,-0.01,-0.01,20.75,-0.06,-0.06,-0.06,-0.17,-0.26,1.94,-0.06,-0.06,0.20,0.10,-0.01,4.50,-0.06,-0.06,0.05,0.14,-1.29,0.81,-0.06,-0.06,-0.20,-0.06,0.09,0.63,2.13,-8.06,-0.14,0.00,0.12
15:02:29.605440,-4.19,-0.06,-0.06,-0.13,0.01,-0.01,1.31,-8.06,-0.06,-0.02,0.13,-0.01,1.75,0.00,-0.06,-0.06,0.14,-0.01,1.13,-8.06,-0.06,0.03,0.07,-0.01,0.25,0.38,-8.06,-0.18,0.09,0.14,0.44,1.38,0.63,-0.12,-0.07,0.05
15:02:29.844562,-0.25,-0.38,-0.38,-0.07,0.14,-0.01,0.00,0.19,-8.06,0.00,-1.29,-0.01,0.00,-8.06,-0.06,0.04,0.08,-1.29,-0.44,-0.31,-0.19,0.05,0.00,0.00,-0.06,-0.25,-0.06,-0.18,0.02,0.08,-0.06,0.56,0.56,-0.05,-0.02,0.09
15:02:30.089710,0.81,0.88,-0.06,-0.07,0.19,-0.01,13.38,16.69,-0.06,-0.26,0.09,-0.01,-0.75,0.25,0.00,0.01,0.05,-0.01,31.19,-8.06,-0.06,0.15,0.27,0.06,0.06,-0.06,-0.06,-0.18,-0.04,0.10,13.19,-0.06,-0.06,-0.10,-0.40,0.00
15:02:30.340564,-0.13,1.38,-0.06,-0.07,0.00,-0.01,5.44,-0.06,-0.06,0.04,0.40,-0.01,0.81,-8.06,-0.06,0.00,0.09,-0.01,11.38,3.38,0.69,0.11,0.31,-1.29,0.38,0.06,-0.06,-0.16,0.05,0.12,2.94,0.69,-8.06,-0.15,-0.06,0.16
15:02:30.591634,-1.25,-0.13,0.44,-0.09,0.05,-0.01,16.00,-0.06,-0.06,0.02,0.10,-1.29,-0.06,0.06,-0.06,0.00,0.08,-1.29,3.69,-0.06,-0.06,0.02,-0.01,-0.01,-0.06,-0.13,-0.06,-0.18,-0.01,0.09,2.56,0.06,-8.06,-0.10,-0.13,0.00
15:02:30.842187,-0.88,-0.38,0.13,-0.06,0.08,-0.01,-13.31,-0.06,-0.06,-0.22,0.17,-0.01,0.38,0.00,0.13,0.00,0.06,-0.01,2042.56,-0.06,-0.06,0.11,0.23,-1.29,-0.25,0.50,-0.06,-0.17,0.00,0.08,-1.88,0.56,-8.06,-0.07,0.22,0.09
15:02:31.094680,-0.69,0.06,0.44,-0.11,0.04,-0.01,0.50,1.81,-0.06,0.11,0.23,-0.01,-0.56,-0.25,-0.06,0.03,0.08,-0.01,-0.81,-0.38,-1.00,0.07,-1.29,-0.01,0.13,-0.06,-0.06,-0.17,0.01,0.10,2041.38,-0.06,-0.06,-0.08,-0.27,0.06
15:02:31.348415,2.00,1.06,0.06,-0.12,0.17,-0.01,2042.69,-0.06,-0.06,-0.15,0.21,-0.01,0.00,0.25,-0.06,-0.04,0.08,-1.29,1.31,1.19,-8.06,-0.01,0.17,-1.29,-0.81,0.00,-8.06,-0.19,0.00,0.09,1.00,-8.06,-0.06,-0.06,-0.01,0.00
15:02:31.594609,9.88,1.88,4.94,0.75,0.67,0.30,-0.50,0.44,-8.06,-0.02,-0.11,-0.17,2.13,-8.06,-0.06,0.00,0.11,-0.01,-0.31,0.63,0.31,0.00,0.17,-1.29,0.88,-8.06,-0.06,-0.20,-0.01,0.08,-0.13,0.38,-8.06,-0.10,0.01,0.06
15:02:31.845624,1.69,1.69,0.75,-0.17,0.00,-1.29,11.31,-0.06,-0.06,-0.05,0.28,-0.01,-0.81,0.06,0.88,0.02,0.05,-0.01,7.56,0.56,0.25,-0.01,0.14,-0.01,-1.06,-0.06,-0.25,-0.17,-0.04,0.10,2.56,0.13,-8.06,-0.06,-0.16,0.02
15:02:32.097801,0.31,0.88,-8.06,-0.12,0.11,-1.29,9.94,4.38,-0.06,-0.09,-0.13,-0.16,-0.75,0.19,0.25,0.00,0.06,-0.01,1.56,-0.06,-0.06,0.10,0.08,-0.01,-0.63,0.13,-8.06,-0.19,-0.01,0.08,3.44,0.44,-8.06,-0.06,0.06,0.10
15:02:32.349815,-0.25,-0.38,0.81,-0.22,0.09,-0.01,7.81,4.94,-0.06,0.00,0.83,-1.29,-0.44,0.38,0.69,-0.09,0.05,-1.29,-26.25,0.56,-8.06,-0.01,0.35,-0.01,-1.50,0.13,0.06,-0.23,0.04,0.09,-8.50,5.19,-8.06,-0.09,0.14,0.06
15:02:32.585494,2.13,0.50,-8.06,0.00,0.15,-0.01,48.44,2.63,-0.06,-0.45,0.92,-0.01,1.06,2.63,0.31,0.04,0.15,-0.01,10.00,3.50,7.44,-0.24,0.21,-0.01,-1.88,-0.94,-1.50,-0.10,-0.03,0.17,7.88,-8.06,-0.06,0.12,-1.29,-0.01
15:02:32.836163,-1.25,1.44,-8.06,-0.22,0.00,0.00,14.25,1.88,33.00,-0.14,-1.96,-0.01,-0.13,-1.00,-2.38,-0.07,0.04,-1.29,2032.00,-0.06,-0.06,0.16,-0.01,-0.01,2.88,-0.06,-0.06,-0.23,0.05,0.04,-2.75,2.56,4.06,0.06,-1.29,-0.01
15:02:33.088041,19.00,-8.69,2041.25,-0.08,0.43,-0.01,-32.25,2040.88,-0.06,-0.30,-0.20,-0.32,2.19,-0.06,-0.06,0.07,0.10,-1.29,18.00,0.63,-0.06,-0.22,0.15,0.00,0.81,1.00,-0.06,-0.27,0.01,0.05,9.44,-8.06,-0.06,0.08,-0.01,-0.01
15:02:33.334824,1.00,0.44,0.94,-0.07,0.06,-0.01,-2.00,1.88,38.81,-0.10,-1.90,0.05,1.19,0.00,0.19,0.00,0.11,-0.01,-13.25,-0.06,-0.06,0.21,-1.29,-0.01,1.31,-0.06,-0.06,-0.19,0.00,0.10,-3.31,0.88,0.31,-0.08,0.61,0.26
15:02:33.585673,0.31,0.19,0.13,-0.10,0.05,-0.01,1.38,2.88,2.56,-0.16,0.23,-0.01,0.63,0.19,-0.06,-0.04,0.05,-1.29,-4.69,-0.06,-0.06,0.21,0.33,-1.29,1.63,0.13,0.50,-0.20,0.06,0.02,2042.19,-0.06,-0.06,-0.11,0.04,0.29
15:02:33.839570,3.13,5.63,2.38,0.00,0.01,0.26,40.94,-8.06,-0.06,-0.14,0.87,-1.29,0.06,1.56,0.50,-0.10,0.00,-0.01,5.75,-0.06,-0.06,-0.03,0.24,-0.01,0.25,0.25,0.31,-0.20,0.04,0.08,6.00,2.69,-8.06,-0.05,0.03,0.07
15:02:34.090712,-2.19,-1.38,0.81,-0.02,0.12,-0.01,-49.88,-3.19,-97.81,0.08,-0.01,-0.01,-0.38,0.38,1.06,0.04,0.11,-1.29,2040.25,-0.06,-0.06,0.12,-1.29,-0.01,0.44,0.75,0.31,-0.10,-0.02,0.13,-9.69,-1.31,4.75,-0.12,-0.52,0.13
15:02:34.340512,2.00,0.25,0.00,-0.04,0.05,-0.01,25.56,1.44,-0.06,-0.19,0.77,-1.29,-0.06,0.31,0.00,0.05,0.06,-0.01,7.13,-0.06,-0.06,-0.07,0.00,-1.29,-1.25,0.44,0.25,-0.10,-0.07,0.14,5.31,-8.06,-0.06,0.06,-0.01,-0.01
15:02:34.591850,-0.81,0.00,0.88,-0.14,0.02,-0.01,16.94,-8.06,-0.06,-0.27,-0.57,-0.16,-0.19,0.19,0.31,-0.01,0.04,-1.29,4.81,-8.06,-0.06,0.15,0.35,-0.01,-1.19,0.00,0.25,-0.17,-0.02,0.20,2.81,3.31,0.44,-0.18,0.11,0.11
15:02:34.836166,1.88,-0.06,-0.06,-0.01,0.16,-0.01,-19.63,25.88,-0.06,-0.19,0.31,0.20,0.44,-8.06,-0.06,0.04,0.09,-0.01,-9.50,2.44,-8.06,-0.02,-0.28,0.06,-0.63,0.13,0.00,-0.18,-0.07,0.14,-2.56,0.31,2.56,-0.11,-0.08,0.10
15:02:35.087056,11.69,-0.06,-0.06,-0.13,-0.16,0.62,0.94,-0.06,-0.06,-0.06,0.51,-0.01,2042.75,-0.06,-0.06,0.13,0.07,-1.29,10.25,3.75,-8.06,-0.14,0.00,-1.29,-0.50,-0.63,-0.06,-0.12,-0.03,0.12,1.69,-8.06,-0.06,-0.07,-0.36,0.00
